sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
20040,22.0,0.0,0.0147,0.0,-0.0147,-0.5,0.866025,1
20041,22.0167,0.0,0.0159,0.0,-0.0159,-0.496217,0.868199,1
20042,22.0333,0.0,0.0164,0.0,-0.0164,-0.492424,0.870356,1
20043,22.05,0.0,0.0167,0.0,-0.0167,-0.488621,0.872496,1
20044,22.0667,0.0,0.0164,0.0,-0.0164,-0.48481,0.87462,1
20045,22.0833,0.0,0.0159,0.0,-0.0159,-0.480989,0.876727,1
20046,22.1,0.0,0.0143,0.0,-0.0143,-0.477159,0.878817,1
20047,22.1167,0.0,0.0166,0.0,-0.0166,-0.47332,0.880891,1
20048,22.1333,0.0,0.0171,0.0,-0.0171,-0.469472,0.882948,1
20049,22.15,0.0,0.0138,0.0,-0.0138,-0.465615,0.884988,1
20050,22.1667,0.0,0.0156,0.0,-0.0156,-0.461749,0.887011,1
20051,22.1833,0.0,0.0121,0.0,-0.0121,-0.457874,0.889017,1
20052,22.2,0.0,0.0155,0.0,-0.0155,-0.45399,0.891007,1
20053,22.2167,0.0,0.0127,0.0,-0.0127,-0.450098,0.892979,1
20054,22.2333,0.0,0.0148,0.0,-0.0148,-0.446198,0.894934,1
20055,22.25,0.0,0.016,0.0,-0.016,-0.442289,0.896873,1
20056,22.2667,0.0,0.0152,0.0,-0.0152,-0.438371,0.898794,1
20057,22.2833,0.0,0.0127,0.0,-0.0127,-0.434445,0.900698,1
20058,22.3,0.0,0.0145,0.0,-0.0145,-0.430511,0.902585,1
20059,22.3167,0.0,0.0167,0.0,-0.0167,-0.426569,0.904455,1
20060,22.3333,0.0,0.0154,0.0,-0.0154,-0.422618,0.906308,1
20061,22.35,0.0,0.018,0.0,-0.018,-0.41866,0.908143,1
20062,22.3667,0.0,0.0163,0.0,-0.0163,-0.414693,0.909961,1
20063,22.3833,0.0,0.0134,0.0,-0.0134,-0.410719,0.911762,1
20064,22.4,0.0,0.0103,0.0,-0.0103,-0.406737,0.913545,1
20065,22.4167,0.0,0.0149,0.0,-0.0149,-0.402747,0.915311,1
20066,22.4333,0.0,0.0174,0.0,-0.0174,-0.398749,0.91706,1
20067,22.45,0.0,0.0138,0.0,-0.0138,-0.394744,0.918791,1
20068,22.4667,0.0,0.0101,0.0,-0.0101,-0.390731,0.920505,1
20069,22.4833,0.0,0.0168,0.0,-0.0168,-0.386711,0.922201,1
20070,22.5,0.0,0.0164,0.0,-0.0164,-0.382683,0.92388,1
20071,22.5167,0.0,0.0146,0.0,-0.0146,-0.378649,0.925541,1
20072,22.5333,0.0,0.0148,0.0,-0.0148,-0.374607,0.927184,1
20073,22.55,0.0,0.0147,0.0,-0.0147,-0.370557,0.92881,1
20074,22.5667,0.0,0.0124,0.0,-0.0124,-0.366501,0.930418,1
20075,22.5833,0.0,0.0147,0.0,-0.0147,-0.362438,0.932008,1
20076,22.6,0.0,0.013,0.0,-0.013,-0.358368,0.93358,1
20077,22.6167,0.0,0.0164,0.0,-0.0164,-0.354291,0.935135,1
20078,22.6333,0.0,0.0164,0.0,-0.0164,-0.350207,0.936672,1
20079,22.65,0.0,0.0156,0.0,-0.0156,-0.346117,0.938191,1
20080,22.6667,0.0,0.0127,0.0,-0.0127,-0.34202,0.939693,1
20081,22.6833,0.0,0.016,0.0,-0.016,-0.337917,0.941176,1
20082,22.7,0.0,0.0132,0.0,-0.0132,-0.333807,0.942641,1
20083,22.7167,0.0,0.0154,0.0,-0.0154,-0.329691,0.944089,1
20084,22.7333,0.0,0.0176,0.0,-0.0176,-0.325568,0.945519,1
20085,22.75,0.0,0.0138,0.0,-0.0138,-0.321439,0.94693,1
20086,22.7667,0.0,0.0118,0.0,-0.0118,-0.317305,0.948324,1
20087,22.7833,0.0,0.0138,0.0,-0.0138,-0.313164,0.949699,1
20088,22.8,0.0,0.0118,0.0,-0.0118,-0.309017,0.951057,1
20089,22.8167,0.0,0.0134,0.0,-0.0134,-0.304864,0.952396,1
20090,22.8333,0.0,0.0142,0.0,-0.0142,-0.300706,0.953717,1
20091,22.85,0.0,0.0137,0.0,-0.0137,-0.296542,0.95502,1
20092,22.8667,0.0,0.0131,0.0,-0.0131,-0.292372,0.956305,1
20093,22.8833,0.0,0.0174,0.0,-0.0174,-0.288196,0.957571,1
20094,22.9,0.0,0.0106,0.0,-0.0106,-0.284015,0.95882,1
20095,22.9167,0.0,0.0125,0.0,-0.0125,-0.279829,0.96005,1
20096,22.9333,0.0,0.0148,0.0,-0.0148,-0.275637,0.961262,1
20097,22.95,0.0,0.0161,0.0,-0.0161,-0.27144,0.962455,1
20098,22.9667,0.0,0.0177,0.0,-0.0177,-0.267238,0.96363,1
20099,22.9833,0.0,0.0166,0.0,-0.0166,-0.263031,0.964787,1
20100,23.0,0.0,0.0137,0.0,-0.0137,-0.258819,0.965926,1
20101,23.0167,0.0,0.0174,0.0,-0.0174,-0.254602,0.967046,1
20102,23.0333,0.0,0.0154,0.0,-0.0154,-0.25038,0.968148,1
20103,23.05,0.0,0.0159,0.0,-0.0159,-0.246153,0.969231,1
20104,23.0667,0.0,0.0167,0.0,-0.0167,-0.241922,0.970296,1
20105,23.0833,0.0,0.0154,0.0,-0.0154,-0.237686,0.971342,1
20106,23.1,0.0,0.0185,0.0,-0.0185,-0.233445,0.97237,1
20107,23.1167,0.0,0.0126,0.0,-0.0126,-0.2292,0.973379,1
20108,23.1333,0.0,0.017,0.0,-0.017,-0.224951,0.97437,1
20109,23.15,0.0,0.0119,0.0,-0.0119,-0.220697,0.975342,1
20110,23.1667,0.0,0.0142,0.0,-0.0142,-0.21644,0.976296,1
20111,23.1833,0.0,0.0159,0.0,-0.0159,-0.212178,0.977231,1
20112,23.2,0.0,0.0169,0.0,-0.0169,-0.207912,0.978148,1
20113,23.2167,0.0,0.015,0.0,-0.015,-0.203642,0.979045,1
20114,23.2333,0.0,0.0128,0.0,-0.0128,-0.199368,0.979925,1
20115,23.25,0.0,0.0139,0.0,-0.0139,-0.19509,0.980785,1
20116,23.2667,0.0,0.0169,0.0,-0.0169,-0.190809,0.981627,1
20117,23.2833,0.0,0.0134,0.0,-0.0134,-0.186524,0.98245,1
20118,23.3,0.0,0.0168,0.0,-0.0168,-0.182236,0.983255,1
20119,23.3167,0.0,0.0155,0.0,-0.0155,-0.177944,0.984041,1
20120,23.3333,0.0,0.0152,0.0,-0.0152,-0.173648,0.984808,1
20121,23.35,0.0,0.0143,0.0,-0.0143,-0.16935,0.985556,1
20122,23.3667,0.0,0.0143,0.0,-0.0143,-0.165048,0.986286,1
20123,23.3833,0.0,0.0134,0.0,-0.0134,-0.160743,0.986996,1
20124,23.4,0.0,0.0157,0.0,-0.0157,-0.156434,0.987688,1
20125,23.4167,0.0,0.0143,0.0,-0.0143,-0.152123,0.988362,1
20126,23.4333,0.0,0.0142,0.0,-0.0142,-0.147809,0.989016,1
20127,23.45,0.0,0.0187,0.0,-0.0187,-0.143493,0.989651,1
20128,23.4667,0.0,0.0147,0.0,-0.0147,-0.139173,0.990268,1
20129,23.4833,0.0,0.0148,0.0,-0.0148,-0.134851,0.990866,1
20130,23.5,0.0,0.0147,0.0,-0.0147,-0.130526,0.991445,1
20131,23.5167,0.0,0.0154,0.0,-0.0154,-0.126199,0.992005,1
20132,23.5333,0.0,0.0106,0.0,-0.0106,-0.121869,0.992546,1
20133,23.55,0.0,0.0157,0.0,-0.0157,-0.117537,0.993068,1
20134,23.5667,0.0,0.0128,0.0,-0.0128,-0.113203,0.993572,1
20135,23.5833,0.0,0.0163,0.0,-0.0163,-0.108867,0.994056,1
20136,23.6,0.0,0.0123,0.0,-0.0123,-0.104528,0.994522,1
20137,23.6167,0.0,0.0114,0.0,-0.0114,-0.100188,0.994969,1
20138,23.6333,0.0,0.016,0.0,-0.016,-0.095846,0.995396,1
20139,23.65,0.0,0.0135,0.0,-0.0135,-0.091502,0.995805,1
20140,23.6667,0.0,0.0172,0.0,-0.0172,-0.087156,0.996195,1
20141,23.6833,0.0,0.016,0.0,-0.016,-0.082808,0.996566,1
20142,23.7,0.0,0.0133,0.0,-0.0133,-0.078459,0.996917,1
20143,23.7167,0.0,0.0142,0.0,-0.0142,-0.074108,0.99725,1
20144,23.7333,0.0,0.0149,0.0,-0.0149,-0.069756,0.997564,1
20145,23.75,0.0,0.0152,0.0,-0.0152,-0.065403,0.997859,1
20146,23.7667,0.0,0.0179,0.0,-0.0179,-0.061049,0.998135,1
20147,23.7833,0.0,0.015,0.0,-0.015,-0.056693,0.998392,1
20148,23.8,0.0,0.0145,0.0,-0.0145,-0.052336,0.99863,1
20149,23.8167,0.0,0.0168,0.0,-0.0168,-0.047978,0.998848,1
20150,23.8333,0.0,0.0151,0.0,-0.0151,-0.043619,0.999048,1
20151,23.85,0.0,0.013,0.0,-0.013,-0.03926,0.999229,1
20152,23.8667,0.0,0.0117,0.0,-0.0117,-0.034899,0.999391,1
20153,23.8833,0.0,0.011,0.0,-0.011,-0.030539,0.999534,1
20154,23.9,0.0,0.015,0.0,-0.015,-0.026177,0.999657,1
20155,23.9167,0.0,0.017,0.0,-0.017,-0.021815,0.999762,1
20156,23.9333,0.0,0.0151,0.0,-0.0151,-0.017452,0.999848,1
20157,23.95,0.0,0.0174,0.0,-0.0174,-0.01309,0.999914,1
20158,23.9667,0.0,0.0169,0.0,-0.0169,-0.008727,0.999962,1
20159,23.9833,0.0,0.0118,0.0,-0.0118,-0.004363,0.99999,1
20160,0.0,0.0,0.0131,0.0,-0.0131,0.0,1.0,1
20161,0.0167,0.0,0.0172,0.0,-0.0172,0.004363,0.99999,1
20162,0.0333,0.0,0.0122,0.0,-0.0122,0.008727,0.999962,1
20163,0.05,0.0,0.0167,0.0,-0.0167,0.01309,0.999914,1
20164,0.0667,0.0,0.0135,0.0,-0.0135,0.017452,0.999848,1
20165,0.0833,0.0,0.0127,0.0,-0.0127,0.021815,0.999762,1
20166,0.1,0.0,0.014,0.0,-0.014,0.026177,0.999657,1
20167,0.1167,0.0,0.0125,0.0,-0.0125,0.030539,0.999534,1
20168,0.1333,0.0,0.0081,0.0,-0.0081,0.034899,0.999391,1
20169,0.15,0.0,0.0172,0.0,-0.0172,0.03926,0.999229,1
20170,0.1667,0.0,0.012,0.0,-0.012,0.043619,0.999048,1
20171,0.1833,0.0,0.0147,0.0,-0.0147,0.047978,0.998848,1
20172,0.2,0.0,0.0132,0.0,-0.0132,0.052336,0.99863,1
20173,0.2167,0.0,0.0143,0.0,-0.0143,0.056693,0.998392,1
20174,0.2333,0.0,0.0132,0.0,-0.0132,0.061049,0.998135,1
20175,0.25,0.0,0.0156,0.0,-0.0156,0.065403,0.997859,1
20176,0.2667,0.0,0.0135,0.0,-0.0135,0.069756,0.997564,1
20177,0.2833,0.0,0.0121,0.0,-0.0121,0.074108,0.99725,1
20178,0.3,0.0,0.0137,0.0,-0.0137,0.078459,0.996917,1
20179,0.3167,0.0,0.0161,0.0,-0.0161,0.082808,0.996566,1
20180,0.3333,0.0,0.0176,0.0,-0.0176,0.087156,0.996195,1
20181,0.35,0.0,0.0178,0.0,-0.0178,0.091502,0.995805,1
20182,0.3667,0.0,0.015,0.0,-0.015,0.095846,0.995396,1
20183,0.3833,0.0,0.014,0.0,-0.014,0.100188,0.994969,1
20184,0.4,0.0,0.0156,0.0,-0.0156,0.104528,0.994522,1
20185,0.4167,0.0,0.0113,0.0,-0.0113,0.108867,0.994056,1
20186,0.4333,0.0,0.0099,0.0,-0.0099,0.113203,0.993572,1
20187,0.45,0.0,0.0155,0.0,-0.0155,0.117537,0.993068,1
20188,0.4667,0.0,0.0146,0.0,-0.0146,0.121869,0.992546,1
20189,0.4833,0.0,0.0153,0.0,-0.0153,0.126199,0.992005,1
20190,0.5,0.0,0.015,0.0,-0.015,0.130526,0.991445,1
20191,0.5167,0.0,0.014,0.0,-0.014,0.134851,0.990866,1
20192,0.5333,0.0,0.0133,0.0,-0.0133,0.139173,0.990268,1
20193,0.55,0.0,0.0164,0.0,-0.0164,0.143493,0.989651,1
20194,0.5667,0.0,0.0134,0.0,-0.0134,0.147809,0.989016,1
20195,0.5833,0.0,0.0122,0.0,-0.0122,0.152123,0.988362,1
20196,0.6,0.0,0.0138,0.0,-0.0138,0.156434,0.987688,1
20197,0.6167,0.0,0.0152,0.0,-0.0152,0.160743,0.986996,1
20198,0.6333,0.0,0.0168,0.0,-0.0168,0.165048,0.986286,1
20199,0.65,0.0,0.016,0.0,-0.016,0.16935,0.985556,1
20200,0.6667,0.0,0.0172,0.0,-0.0172,0.173648,0.984808,1
20201,0.6833,0.0,0.0133,0.0,-0.0133,0.177944,0.984041,1
20202,0.7,0.0,0.0151,0.0,-0.0151,0.182236,0.983255,1
20203,0.7167,0.0,0.0187,0.0,-0.0187,0.186524,0.98245,1
20204,0.7333,0.0,0.0185,0.0,-0.0185,0.190809,0.981627,1
20205,0.75,0.0,0.015,0.0,-0.015,0.19509,0.980785,1
20206,0.7667,0.0,0.0151,0.0,-0.0151,0.199368,0.979925,1
20207,0.7833,0.0,0.0131,0.0,-0.0131,0.203642,0.979045,1
20208,0.8,0.0,0.0149,0.0,-0.0149,0.207912,0.978148,1
20209,0.8167,0.0,0.0147,0.0,-0.0147,0.212178,0.977231,1
20210,0.8333,0.0,0.0146,0.0,-0.0146,0.21644,0.976296,1
20211,0.85,0.0,0.0137,0.0,-0.0137,0.220697,0.975342,1
20212,0.8667,0.0,0.0133,0.0,-0.0133,0.224951,0.97437,1
20213,0.8833,0.0,0.0145,0.0,-0.0145,0.2292,0.973379,1
20214,0.9,0.0,0.016,0.0,-0.016,0.233445,0.97237,1
20215,0.9167,0.0,0.0142,0.0,-0.0142,0.237686,0.971342,1
20216,0.9333,0.0,0.0128,0.0,-0.0128,0.241922,0.970296,1
20217,0.95,0.0,0.0179,0.0,-0.0179,0.246153,0.969231,1
20218,0.9667,0.0,0.0149,0.0,-0.0149,0.25038,0.968148,1
20219,0.9833,0.0,0.0156,0.0,-0.0156,0.254602,0.967046,1
20220,1.0,0.0,0.0112,0.0,-0.0112,0.258819,0.965926,1
20221,1.0167,0.0,0.0123,0.0,-0.0123,0.263031,0.964787,1
20222,1.0333,0.0,0.0128,0.0,-0.0128,0.267238,0.96363,1
20223,1.05,0.0,0.0126,0.0,-0.0126,0.27144,0.962455,1
20224,1.0667,0.0,0.0126,0.0,-0.0126,0.275637,0.961262,1
20225,1.0833,0.0,0.0136,0.0,-0.0136,0.279829,0.96005,1
20226,1.1,0.0,0.013,0.0,-0.013,0.284015,0.95882,1
20227,1.1167,0.0,0.018,0.0,-0.018,0.288196,0.957571,1
20228,1.1333,0.0,0.0098,0.0,-0.0098,0.292372,0.956305,1
20229,1.15,0.0,0.0148,0.0,-0.0148,0.296542,0.95502,1
20230,1.1667,0.0,0.0162,0.0,-0.0162,0.300706,0.953717,1
20231,1.1833,0.0,0.0144,0.0,-0.0144,0.304864,0.952396,1
20232,1.2,0.0,0.0152,0.0,-0.0152,0.309017,0.951057,1
20233,1.2167,0.0,0.0136,0.0,-0.0136,0.313164,0.949699,1
20234,1.2333,0.0,0.0157,0.0,-0.0157,0.317305,0.948324,1
20235,1.25,0.0,0.0118,0.0,-0.0118,0.321439,0.94693,1
20236,1.2667,0.0,0.0128,0.0,-0.0128,0.325568,0.945519,1
20237,1.2833,0.0,0.0154,0.0,-0.0154,0.329691,0.944089,1
20238,1.3,0.0,0.0148,0.0,-0.0148,0.333807,0.942641,1
20239,1.3167,0.0,0.0167,0.0,-0.0167,0.337917,0.941176,1
20240,1.3333,0.0,0.015,0.0,-0.015,0.34202,0.939693,1
20241,1.35,0.0,0.0156,0.0,-0.0156,0.346117,0.938191,1
20242,1.3667,0.0,0.0175,0.0,-0.0175,0.350207,0.936672,1
20243,1.3833,0.0,0.0177,0.0,-0.0177,0.354291,0.935135,1
20244,1.4,0.0,0.0144,0.0,-0.0144,0.358368,0.93358,1
20245,1.4167,0.0,0.0146,0.0,-0.0146,0.362438,0.932008,1
20246,1.4333,0.0,0.0145,0.0,-0.0145,0.366501,0.930418,1
20247,1.45,0.0,0.0132,0.0,-0.0132,0.370557,0.92881,1
20248,1.4667,0.0,0.0136,0.0,-0.0136,0.374607,0.927184,1
20249,1.4833,0.0,0.0152,0.0,-0.0152,0.378649,0.925541,1
20250,1.5,0.0,0.0141,0.0,-0.0141,0.382683,0.92388,1
20251,1.5167,0.0,0.0106,0.0,-0.0106,0.386711,0.922201,1
20252,1.5333,0.0,0.0156,0.0,-0.0156,0.390731,0.920505,1
20253,1.55,0.0,0.0151,0.0,-0.0151,0.394744,0.918791,1
20254,1.5667,0.0,0.0122,0.0,-0.0122,0.398749,0.91706,1
20255,1.5833,0.0,0.0144,0.0,-0.0144,0.402747,0.915311,1
20256,1.6,0.0,0.0122,0.0,-0.0122,0.406737,0.913545,1
20257,1.6167,0.0,0.0138,0.0,-0.0138,0.410719,0.911762,1
20258,1.6333,0.0,0.0114,0.0,-0.0114,0.414693,0.909961,1
20259,1.65,0.0,0.016,0.0,-0.016,0.41866,0.908143,1
20260,1.6667,0.0,0.0151,0.0,-0.0151,0.422618,0.906308,1
20261,1.6833,0.0,0.0127,0.0,-0.0127,0.426569,0.904455,1
20262,1.7,0.0,0.0154,0.0,-0.0154,0.430511,0.902585,1
20263,1.7167,0.0,0.013,0.0,-0.013,0.434445,0.900698,1
20264,1.7333,0.0,0.0149,0.0,-0.0149,0.438371,0.898794,1
20265,1.75,0.0,0.0153,0.0,-0.0153,0.442289,0.896873,1
20266,1.7667,0.0,0.0167,0.0,-0.0167,0.446198,0.894934,1
20267,1.7833,0.0,0.013,0.0,-0.013,0.450098,0.892979,1
20268,1.8,0.0,0.0155,0.0,-0.0155,0.45399,0.891007,1
20269,1.8167,0.0,0.0171,0.0,-0.0171,0.457874,0.889017,1
20270,1.8333,0.0,0.0167,0.0,-0.0167,0.461749,0.887011,1
20271,1.85,0.0,0.0139,0.0,-0.0139,0.465615,0.884988,1
20272,1.8667,0.0,0.0127,0.0,-0.0127,0.469472,0.882948,1
20273,1.8833,0.0,0.0141,0.0,-0.0141,0.47332,0.880891,1
20274,1.9,0.0,0.0168,0.0,-0.0168,0.477159,0.878817,1
20275,1.9167,0.0,0.0181,0.0,-0.0181,0.480989,0.876727,1
20276,1.9333,0.0,0.0137,0.0,-0.0137,0.48481,0.87462,1
20277,1.95,0.0,0.0152,0.0,-0.0152,0.488621,0.872496,1
20278,1.9667,0.0,0.0165,0.0,-0.0165,0.492424,0.870356,1
20279,1.9833,0.0,0.0123,0.0,-0.0123,0.496217,0.868199,1
20280,2.0,0.0,0.0154,0.0,-0.0154,0.5,0.866025,1
20281,2.0167,0.0,0.0158,0.0,-0.0158,0.503774,0.863836,1
20282,2.0333,0.0,0.0164,0.0,-0.0164,0.507538,0.861629,1
20283,2.05,0.0,0.0115,0.0,-0.0115,0.511293,0.859406,1
20284,2.0667,0.0,0.0159,0.0,-0.0159,0.515038,0.857167,1
20285,2.0833,0.0,0.0171,0.0,-0.0171,0.518773,0.854912,1
20286,2.1,0.0,0.0117,0.0,-0.0117,0.522499,0.85264,1
20287,2.1167,0.0,0.0124,0.0,-0.0124,0.526214,0.850352,1
20288,2.1333,0.0,0.0132,0.0,-0.0132,0.529919,0.848048,1
20289,2.15,0.0,0.011,0.0,-0.011,0.533615,0.845728,1
20290,2.1667,0.0,0.0122,0.0,-0.0122,0.5373,0.843391,1
20291,2.1833,0.0,0.0185,0.0,-0.0185,0.540974,0.841039,1
20292,2.2,0.0,0.0133,0.0,-0.0133,0.544639,0.838671,1
20293,2.2167,0.0,0.0161,0.0,-0.0161,0.548293,0.836286,1
20294,2.2333,0.0,0.0135,0.0,-0.0135,0.551937,0.833886,1
20295,2.25,0.0,0.0115,0.0,-0.0115,0.55557,0.83147,1
20296,2.2667,0.0,0.0131,0.0,-0.0131,0.559193,0.829038,1
20297,2.2833,0.0,0.0113,0.0,-0.0113,0.562805,0.82659,1
20298,2.3,0.0,0.0182,0.0,-0.0182,0.566406,0.824126,1
20299,2.3167,0.0,0.013,0.0,-0.013,0.569997,0.821647,1
20300,2.3333,0.0,0.0143,0.0,-0.0143,0.573576,0.819152,1
20301,2.35,0.0,0.0159,0.0,-0.0159,0.577145,0.816642,1
20302,2.3667,0.0,0.0109,0.0,-0.0109,0.580703,0.814116,1
20303,2.3833,0.0,0.0149,0.0,-0.0149,0.58425,0.811574,1
20304,2.4,0.0,0.015,0.0,-0.015,0.587785,0.809017,1
20305,2.4167,0.0,0.0176,0.0,-0.0176,0.59131,0.806445,1
20306,2.4333,0.0,0.0155,0.0,-0.0155,0.594823,0.803857,1
20307,2.45,0.0,0.015,0.0,-0.015,0.598325,0.801254,1
20308,2.4667,0.0,0.017,0.0,-0.017,0.601815,0.798636,1
20309,2.4833,0.0,0.0169,0.0,-0.0169,0.605294,0.796002,1
20310,2.5,0.0,0.014,0.0,-0.014,0.608761,0.793353,1
20311,2.5167,0.0,0.0118,0.0,-0.0118,0.612217,0.79069,1
20312,2.5333,0.0,0.0164,0.0,-0.0164,0.615661,0.788011,1
20313,2.55,0.0,0.0165,0.0,-0.0165,0.619094,0.785317,1
20314,2.5667,0.0,0.0114,0.0,-0.0114,0.622515,0.782608,1
20315,2.5833,0.0,0.0151,0.0,-0.0151,0.625923,0.779884,1
20316,2.6,0.0,0.0107,0.0,-0.0107,0.62932,0.777146,1
20317,2.6167,0.0,0.0141,0.0,-0.0141,0.632705,0.774393,1
20318,2.6333,0.0,0.0132,0.0,-0.0132,0.636078,0.771625,1
20319,2.65,0.0,0.0147,0.0,-0.0147,0.639439,0.768842,1
20320,2.6667,0.0,0.013,0.0,-0.013,0.642788,0.766044,1
20321,2.6833,0.0,0.014,0.0,-0.014,0.646124,0.763232,1
20322,2.7,0.0,0.0154,0.0,-0.0154,0.649448,0.760406,1
20323,2.7167,0.0,0.0147,0.0,-0.0147,0.65276,0.757565,1
20324,2.7333,0.0,0.0123,0.0,-0.0123,0.656059,0.75471,1
20325,2.75,0.0,0.0141,0.0,-0.0141,0.659346,0.75184,1
20326,2.7667,0.0,0.0118,0.0,-0.0118,0.66262,0.748956,1
20327,2.7833,0.0,0.0141,0.0,-0.0141,0.665882,0.746057,1
20328,2.8,0.0,0.0156,0.0,-0.0156,0.669131,0.743145,1
20329,2.8167,0.0,0.0158,0.0,-0.0158,0.672367,0.740218,1
20330,2.8333,0.0,0.0147,0.0,-0.0147,0.67559,0.737277,1
20331,2.85,0.0,0.0158,0.0,-0.0158,0.678801,0.734323,1
20332,2.8667,0.0,0.0139,0.0,-0.0139,0.681998,0.731354,1
20333,2.8833,0.0,0.0132,0.0,-0.0132,0.685183,0.728371,1
20334,2.9,0.0,0.0129,0.0,-0.0129,0.688355,0.725374,1
20335,2.9167,0.0,0.0163,0.0,-0.0163,0.691513,0.722364,1
20336,2.9333,0.0,0.0138,0.0,-0.0138,0.694658,0.71934,1
20337,2.95,0.0,0.0143,0.0,-0.0143,0.69779,0.716302,1
20338,2.9667,0.0,0.0165,0.0,-0.0165,0.700909,0.71325,1
20339,2.9833,0.0,0.0185,0.0,-0.0185,0.704015,0.710185,1
20340,3.0,0.0,0.0126,0.0,-0.0126,0.707107,0.707107,1
20341,3.0167,0.0,0.0144,0.0,-0.0144,0.710185,0.704015,1
20342,3.0333,0.0,0.0121,0.0,-0.0121,0.71325,0.700909,1
20343,3.05,0.0,0.0098,0.0,-0.0098,0.716302,0.69779,1
20344,3.0667,0.0,0.0155,0.0,-0.0155,0.71934,0.694658,1
20345,3.0833,0.0,0.0133,0.0,-0.0133,0.722364,0.691513,1
20346,3.1,0.0,0.0157,0.0,-0.0157,0.725374,0.688355,1
20347,3.1167,0.0,0.0082,0.0,-0.0082,0.728371,0.685183,1
20348,3.1333,0.0,0.012,0.0,-0.012,0.731354,0.681998,1
20349,3.15,0.0,0.0133,0.0,-0.0133,0.734323,0.678801,1
20350,3.1667,0.0,0.0148,0.0,-0.0148,0.737277,0.67559,1
20351,3.1833,0.0,0.0152,0.0,-0.0152,0.740218,0.672367,1
20352,3.2,0.0,0.0187,0.0,-0.0187,0.743145,0.669131,1
20353,3.2167,0.0,0.0095,0.0,-0.0095,0.746057,0.665882,1
20354,3.2333,0.0,0.0145,0.0,-0.0145,0.748956,0.66262,1
20355,3.25,0.0,0.0169,0.0,-0.0169,0.75184,0.659346,1
20356,3.2667,0.0,0.0143,0.0,-0.0143,0.75471,0.656059,1
20357,3.2833,0.0,0.013,0.0,-0.013,0.757565,0.65276,1
20358,3.3,0.0,0.0139,0.0,-0.0139,0.760406,0.649448,1
20359,3.3167,0.0,0.0137,0.0,-0.0137,0.763232,0.646124,1
20360,3.3333,0.0,0.0156,0.0,-0.0156,0.766044,0.642788,1
20361,3.35,0.0,0.0886,0.0,-0.0886,0.768842,0.639439,1
20362,3.3667,0.0,0.0895,0.0,-0.0895,0.771625,0.636078,1
20363,3.3833,0.0,0.09,0.0,-0.09,0.774393,0.632705,1
20364,3.4,0.0,0.0878,0.0,-0.0878,0.777146,0.62932,1
20365,3.4167,0.0,0.0864,0.0,-0.0864,0.779884,0.625923,1
20366,3.4333,0.0,0.0876,0.0,-0.0876,0.782608,0.622515,1
20367,3.45,0.0,0.0875,0.0,-0.0875,0.785317,0.619094,1
20368,3.4667,0.0,0.0884,0.0,-0.0884,0.788011,0.615661,1
20369,3.4833,0.0,0.0906,0.0,-0.0906,0.79069,0.612217,1
20370,3.5,0.0,0.0865,0.0,-0.0865,0.793353,0.608761,1
20371,3.5167,0.0,0.0868,0.0,-0.0868,0.796002,0.605294,1
20372,3.5333,0.0,0.0879,0.0,-0.0879,0.798636,0.601815,1
20373,3.55,0.0,0.0828,0.0,-0.0828,0.801254,0.598325,1
20374,3.5667,0.0,0.0878,0.0,-0.0878,0.803857,0.594823,1
20375,3.5833,0.0,0.0893,0.0,-0.0893,0.806445,0.59131,1
20376,3.6,0.0,0.0904,0.0,-0.0904,0.809017,0.587785,1
20377,3.6167,0.0,0.086,0.0,-0.086,0.811574,0.58425,1
20378,3.6333,0.0,0.0874,0.0,-0.0874,0.814116,0.580703,1
20379,3.65,0.0,0.0898,0.0,-0.0898,0.816642,0.577145,1
20380,3.6667,0.0,0.0898,0.0,-0.0898,0.819152,0.573576,1
20381,3.6833,0.0,0.0877,0.0,-0.0877,0.821647,0.569997,1
20382,3.7,0.0,0.0886,0.0,-0.0886,0.824126,0.566406,1
20383,3.7167,0.0,0.0863,0.0,-0.0863,0.82659,0.562805,1
20384,3.7333,0.0,0.0893,0.0,-0.0893,0.829038,0.559193,1
20385,3.75,0.0,0.0862,0.0,-0.0862,0.83147,0.55557,1
20386,3.7667,0.0,0.0885,0.0,-0.0885,0.833886,0.551937,1
20387,3.7833,0.0,0.0887,0.0,-0.0887,0.836286,0.548293,1
20388,3.8,0.0,0.0907,0.0,-0.0907,0.838671,0.544639,1
20389,3.8167,0.0,0.0855,0.0,-0.0855,0.841039,0.540974,1
20390,3.8333,0.0,0.0875,0.0,-0.0875,0.843391,0.5373,1
20391,3.85,0.0,0.088,0.0,-0.088,0.845728,0.533615,1
20392,3.8667,0.0,0.09,0.0,-0.09,0.848048,0.529919,1
20393,3.8833,0.0,0.0866,0.0,-0.0866,0.850352,0.526214,1
20394,3.9,0.0,0.0896,0.0,-0.0896,0.85264,0.522499,1
20395,3.9167,0.0,0.0839,0.0,-0.0839,0.854912,0.518773,1
20396,3.9333,0.0,0.0878,0.0,-0.0878,0.857167,0.515038,1
20397,3.95,0.0,0.0869,0.0,-0.0869,0.859406,0.511293,1
20398,3.9667,0.0,0.087,0.0,-0.087,0.861629,0.507538,1
